name_muni,abbrev_state,lon,lat
Alfredo Wagner,SC,-49.3313164988352,-27.7056821158827
Alto Bela Vista,SC,-51.9257189412107,-27.4213646146089
Anchieta,SC,-53.3331000264474,-26.5320752905743
Angelina,SC,-49.0672649393458,-27.5429173148771
Anita Garibaldi,SC,-51.0796320172213,-27.7306275749806
Anitápolis,SC,-49.1396390041198,-27.8799585545193
Antônio Carlos,SC,-48.8335358122226,-27.4968087773341
Apiúna,SC,-49.3642729484975,-27.1237194152594
Arabutã,SC,-52.1810807851095,-27.1408534470393
Araquari,SC,-48.7581954838178,-26.4619498232405
Araranguá,SC,-49.4713622914624,-28.9421077074133
Armazém,SC,-49.0150156079165,-28.2376491965874
Arroio Trinta,SC,-51.3368647231535,-26.9211397668051
Arvoredo,SC,-52.4422678471972,-27.0710030866184
Ascurra,SC,-49.3955245598087,-26.9733595052189
Atalanta,SC,-49.7420859771649,-27.4370368715661
Aurora,SC,-49.5900849251852,-27.3292447232811
Balneário Arroio Do Silva,SC,-49.4749046025468,-29.0193619979397
Balneário Camboriú,SC,-48.6204647445261,-27.0047117953202
Balneário Barra Do Sul,SC,-48.6535070845614,-26.4462012329307
Balneário Gaivota,SC,-49.6151635063302,-29.1530343782392
Bandeirante,SC,-53.6481109961215,-26.7684326013879
Barra Bonita,SC,-53.4246225489211,-26.6673931486293
Barra Velha,SC,-48.7269825710525,-26.6620594730514
Bela Vista Do Toldo,SC,-50.4877339531675,-26.4181787825906
Belmonte,SC,-53.617944793608,-26.8565672893085
Benedito Novo,SC,-49.4353500927153,-26.8006735137639
Biguaçu,SC,-48.6954009074413,-27.4341634866495
Blumenau,SC,-49.0969903626098,-26.8849103697932
Bocaina Do Sul,SC,-49.9093708738335,-27.7630238921254
Bombinhas,SC,-48.5203021192349,-27.1729421420036
Bom Jardim Da Serra,SC,-49.6526719268879,-28.3609791467041
Bom Jesus,SC,-52.3907477167936,-26.7398947742611
Bom Jesus Do Oeste,SC,-53.0952318647418,-26.6834315814019
Bom Retiro,SC,-49.5634441852046,-27.78500035704
Botuverá,SC,-49.1235198400963,-27.2184283459735
Braço Do Norte,SC,-49.1428675782068,-28.2409128643626
Braço Do Trombudo,SC,-49.9032879490252,-27.3683485895478
Brunópolis,SC,-50.8451901592126,-27.3466564348414
Brusque,SC,-48.9096990682387,-27.12466317187
Caçador,SC,-51.0854267731131,-26.76255008214
Caibi,SC,-53.2631176130174,-27.0242544850338
Calmon,SC,-51.0071613917972,-26.6214332294549
Camboriú,SC,-48.7088243168086,-27.0708824949726
Capão Alto,SC,-50.6064564258486,-28.0623940707712
Campo Alegre,SC,-49.2171963530159,-26.1203541719515
Campo Belo Do Sul,SC,-50.7716688461455,-27.8469000162723
Campo Erê,SC,-53.1300023330607,-26.4503322365562
Campos Novos,SC,-51.2448776377777,-27.4131521397296
Canelinha,SC,-48.8025977239588,-27.2346629750411
Canoinhas,SC,-50.5334337859727,-26.2482021377999
Capinzal,SC,-51.6311005830299,-27.4120228033317
Capivari De Baixo,SC,-48.9436424172591,-28.4554381765319
Catanduvas,SC,-51.6967746564156,-27.0455812984287
Caxambu Do Sul,SC,-52.9200219098641,-27.1465996407903
Celso Ramos,SC,-51.3078855865176,-27.6520862772672
Cerro Negro,SC,-50.9324394685065,-27.7757107879504
Chapadão Do Lageado,SC,-49.5563382713641,-27.5823735420551
Chapecó,SC,-52.6503215334495,-27.1249863804811
Cocal Do Sul,SC,-49.3337939754533,-28.5983762507393
Concórdia,SC,-52.0073458544949,-27.2391009269058
Cordilheira Alta,SC,-52.6413733144975,-26.9756964012744
Coronel Freitas,SC,-52.7252430896566,-26.8833186004318
Coronel Martins,SC,-52.6718796904137,-26.5346320743257
Corupá,SC,-49.325555988972,-26.4412093578362
Correia Pinto,SC,-50.3786091311667,-27.5972565736526
Criciúma,SC,-49.3795637291446,-28.7154599482754
Cunha Porã,SC,-53.1908537287818,-26.8784183705047
Cunhataí,SC,-53.1009526500593,-26.9746623461472
Curitibanos,SC,-50.6176193205571,-27.2931442452261
Descanso,SC,-53.4793055001433,-26.8579362511589
Dionísio Cerqueira,SC,-53.5329026891397,-26.3298238185671
Dona Emma,SC,-49.776707657311,-26.9882253534027
Doutor Pedrinho,SC,-49.5538697144605,-26.704910005771
Entre Rios,SC,-52.5785163520511,-26.7395927290291
Ermo,SC,-49.654226284611,-28.9903510679108
Erval Velho,SC,-51.4220120756167,-27.2845271458471
Faxinal Dos Guedes,SC,-52.2442777099097,-26.8465796553726
Flor Do Sertão,SC,-53.3371123176644,-26.7631340739461
Florianópolis,SC,-48.5081275047219,-27.5778955967615
Formosa Do Sul,SC,-52.7938915901335,-26.6339471867691
Forquilhinha,SC,-49.4933350845439,-28.7816590370054
Fraiburgo,SC,-50.8720264409943,-27.0374834533807
Frei Rogério,SC,-50.7653541464392,-27.1914250282392
Galvão,SC,-52.6681462639494,-26.45150671709
Garopaba,SC,-48.6587257813507,-28.0466182698758
Garuva,SC,-48.8673310037066,-26.0569387068528
Gaspar,SC,-48.9657954756391,-26.9309702410579
Governador Celso Ramos,SC,-48.579124758087,-27.3719069661375
Grão Pará,SC,-49.3146847877013,-28.1546483117878
Gravatal,SC,-49.0201802100369,-28.3534363259925
Guabiruba,SC,-49.0213175840184,-27.1032565624775
Guaraciaba,SC,-53.5706835465435,-26.5800180785689
Guaramirim,SC,-48.9451323054617,-26.4762434363372
Guarujá Do Sul,SC,-53.4835483065534,-26.3983093454332
Guatambú,SC,-52.7834827615464,-27.1165942950596
Herval D'oeste,SC,-51.4107087839086,-27.1956065275485
Ibiam,SC,-51.2156652267885,-27.2081942802499
Ibicaré,SC,-51.3701462384641,-27.0922253104165
Ibirama,SC,-49.5282646400342,-27.0176575699883
Içara,SC,-49.2723849910017,-28.7680291810048
Ilhota,SC,-48.8569742148377,-26.8589078178792
Imaruí,SC,-48.834978089763,-28.2309971320583
Imbituba,SC,-48.7029703974771,-28.1948505226708
Imbuia,SC,-49.4052705692219,-27.5025527779936
Indaial,SC,-49.2240751810863,-26.9942554988055
Iomerê,SC,-51.2756300738408,-26.9875710869835
Ipira,SC,-51.7989378816287,-27.3710530193166
Iporã Do Oeste,SC,-53.4896208467139,-27.0000914586448
Ipuaçu,SC,-52.4761183017583,-26.6787863811829
Ipumirim,SC,-52.152925715041,-27.0399602946636
Iraceminha,SC,-53.3245453134749,-26.844305289209
Irani,SC,-51.9179705376557,-27.0252290350373
Irati,SC,-52.8901690863425,-26.6276507067753
Irineópolis,SC,-50.7606871339124,-26.3574847629207
Itá,SC,-52.3320783262693,-27.2440035071595
Itaiópolis,SC,-49.8915774275488,-26.4720445580011
Itajaí,SC,-48.7530522918163,-26.9687079096248
Itapema,SC,-48.6334627908541,-27.108734861615
Itapiranga,SC,-53.7112407845114,-27.1122186329844
Itapoá,SC,-48.6516730237708,-26.0822318015929
Ituporanga,SC,-49.5388891632688,-27.4528915429835
Jaborá,SC,-51.7676275555072,-27.1433639902396
Jacinto Machado,SC,-49.8478474964702,-28.9949580248223
Jaguaruna,SC,-49.044596912468,-28.6580297794886
Jaraguá Do Sul,SC,-49.1598868475234,-26.4812456109229
Jardinópolis,SC,-52.8716658013802,-26.7176391411833
Joaçaba,SC,-51.5897777548578,-27.1508815677118
Joinville,SC,-48.9513567200978,-26.2441596053651
José Boiteux,SC,-49.64618221816,-26.8590816516292
Jupiá,SC,-52.7208796671477,-26.394189800798
Lacerdópolis,SC,-51.5905835074112,-27.2508711984739
Lages,SC,-50.3408148045325,-28.0200746727712
Laguna,SC,-48.8400804316442,-28.4658646446917
Lajeado Grande,SC,-52.5521178079746,-26.8546623227359
Laurentino,SC,-49.7329553226905,-27.2075677122104
Lauro Muller,SC,-49.4526246635342,-28.3844458870034
Lebon Régis,SC,-50.7026841809545,-26.8581297730712
Leoberto Leal,SC,-49.2572832773055,-27.4717745275633
Lindóia Do Sul,SC,-52.0521013498294,-27.031355979816
Lontras,SC,-49.5069317034248,-27.1893699775243
Luiz Alves,SC,-48.8912436278798,-26.7269598085571
Luzerna,SC,-51.506451115489,-27.0903420229881
Macieira,SC,-51.3544461495826,-26.8032594217581
Mafra,SC,-49.8893259258475,-26.2009356179151
Major Gercino,SC,-49.062322696937,-27.4310845317755
Major Vieira,SC,-50.3619813818403,-26.4810216744667
Maracajá,SC,-49.4557730539383,-28.8639655698078
Maravilha,SC,-53.1983405176729,-26.7598493601814
Marema,SC,-52.630461667923,-26.8124386975884
Massaranduba,SC,-48.9882737850918,-26.6263030068316
Matos Costa,SC,-51.1420935451341,-26.4805579922493
Meleiro,SC,-49.6020181162121,-28.8415959302114
Mirim Doce,SC,-50.1742503694149,-27.1859432288243
Modelo,SC,-53.0514418029997,-26.7751463262327
Mondaí,SC,-53.446323935268,-27.0987878035385
Monte Carlo,SC,-50.9279398775505,-27.1934001760719
Monte Castelo,SC,-50.2898950512456,-26.6606559712886
Morro Da Fumaça,SC,-49.2420954480431,-28.6377745535703
Morro Grande,SC,-49.7402919864029,-28.7216622391323
Navegantes,SC,-48.7272958495377,-26.828749274469
Nova Erechim,SC,-52.906850048784,-26.908066178668
Nova Itaberaba,SC,-52.8331479115735,-26.9614176825663
Nova Trento,SC,-49.0418901946219,-27.3130615608214
Nova Veneza,SC,-49.5849040126109,-28.6847423823074
Novo Horizonte,SC,-52.7963179291978,-26.4943115313608
Orleans,SC,-49.3728358368415,-28.2799363184122
Otacílio Costa,SC,-49.9716495597235,-27.5171743606173
Ouro,SC,-51.6818988391472,-27.2837207807253
Ouro Verde,SC,-52.2790064176478,-26.7115539047762
Paial,SC,-52.4878657353843,-27.2130860970236
Painel,SC,-50.0727279409695,-27.9633674268663
Palhoça,SC,-48.661500944988,-27.7720690219767
Palma Sola,SC,-53.3141934821606,-26.3734940038127
Palmeira,SC,-50.1616578595088,-27.563000356113
Palmitos,SC,-53.1797547496537,-27.0922410879835
Papanduva,SC,-50.171407394011,-26.4985588118003
Paraíso,SC,-53.6778254964493,-26.6622082797228
Passo De Torres,SC,-49.7210368030176,-29.2674676796382
Passos Maia,SC,-51.9605181490171,-26.7057733308352
Paulo Lopes,SC,-48.7606693626297,-27.9642951310392
Pedras Grandes,SC,-49.2047826315755,-28.4790047893092
Penha,SC,-48.650324551709,-26.8072864876531
Peritiba,SC,-51.874828631556,-27.350977555898
Petrolândia,SC,-49.6826906140669,-27.5455173566082
Balneário Piçarras,SC,-48.7329852397456,-26.7591968672437
Pinhalzinho,SC,-52.9767246512542,-26.8293858456603
Pinheiro Preto,SC,-51.2307066791809,-27.0507080983596
Piratuba,SC,-51.7728959284061,-27.4612222682389
Planalto Alegre,SC,-52.8690699236736,-27.0524364771092
Pomerode,SC,-49.1733495911313,-26.7285206454796
Ponte Alta,SC,-50.2989853746688,-27.4107042249679
Ponte Alta Do Norte,SC,-50.4182628063327,-27.1802291585571
Ponte Serrada,SC,-51.9283544643955,-26.8617257159152
Porto Belo,SC,-48.6151854744959,-27.1742713482188
Porto União,SC,-51.008052228181,-26.3832079342074
Pouso Redondo,SC,-49.9774595683127,-27.2866250710799
Praia Grande,SC,-49.9893694468167,-29.1817839134486
Presidente Castello Branco,SC,-51.7810805476537,-27.2334013711341
Presidente Getúlio,SC,-49.7140711011081,-27.0619650016956
Presidente Nereu,SC,-49.3545594425386,-27.2678275906996
Princesa,SC,-53.6114239389112,-26.4328646679468
Quilombo,SC,-52.7188544229984,-26.7291697813517
Rancho Queimado,SC,-49.0906674541869,-27.6741442703957
Rio Das Antas,SC,-51.0630445997528,-26.9089441135044
Rio Do Campo,SC,-50.1318808886829,-26.8924971560701
Rio Do Oeste,SC,-49.8411098844204,-27.1583352367884
Rio Dos Cedros,SC,-49.3682909075673,-26.6176206966061
Rio Do Sul,SC,-49.6292766238483,-27.1955384126896
Rio Fortuna,SC,-49.190704770804,-28.0931674828462
Rio Negrinho,SC,-49.5964650173975,-26.4428446380293
Rio Rufino,SC,-49.7536009948423,-27.9142829723646
Riqueza,SC,-53.3446960508764,-26.9772640577278
Rodeio,SC,-49.3511161854957,-26.895371706203
Romelândia,SC,-53.3164299988458,-26.6469522003141
Salete,SC,-50.0109386312175,-26.9696718549439
Saltinho,SC,-53.0225920603203,-26.5905519961268
Salto Veloso,SC,-51.4280248994107,-26.8955687707987
Sangão,SC,-49.1258762723329,-28.6511436836095
Santa Cecília,SC,-50.4465026369342,-26.9259404405855
Santa Helena,SC,-53.6189093789853,-26.9211512725307
Santa Rosa De Lima,SC,-49.1824801933384,-28.0117234283482
Santa Rosa Do Sul,SC,-49.7438503139683,-29.1220158742262
Santa Terezinha,SC,-50.0055085404623,-26.6675050427125
Santa Terezinha Do Progresso,SC,-53.1700477422259,-26.5924517476386
Santiago Do Sul,SC,-52.6976910352202,-26.6307194489616
Santo Amaro Da Imperatriz,SC,-48.7964435478956,-27.7413999025102
São Bernardino,SC,-52.9891980248478,-26.4877288074791
São Bento Do Sul,SC,-49.3505242402925,-26.2955372402957
São Bonifácio,SC,-48.9398890432193,-27.9562613464329
São Carlos,SC,-53.0314307977682,-27.0302482852534
São Cristovão Do Sul,SC,-50.3491111196938,-27.2962701822548
São Domingos,SC,-52.5561335620061,-26.5345745508921
São Francisco Do Sul,SC,-48.6402832763778,-26.2620049168047
São João Do Oeste,SC,-53.5919691833918,-27.0913959368438
São João Batista,SC,-48.8658514057804,-27.3336268580182
São João Do Itaperiú,SC,-48.7977669212682,-26.5909329244698
São João Do Sul,SC,-49.813471765328,-29.2059493370629
São Joaquim,SC,-50.0139082460656,-28.2981248716954
São José,SC,-48.6554601058482,-27.5776989785273
São José Do Cedro,SC,-53.5333978011384,-26.4808508377766
São José Do Cerrito,SC,-50.6516950289543,-27.5976927603293
São Lourenço Do Oeste,SC,-52.860576047246,-26.4661314351927
São Ludgero,SC,-49.1688695577639,-28.3531371149425
São Martinho,SC,-48.9724618557779,-28.1243455031355
São Miguel Da Boa Vista,SC,-53.2396644276184,-26.6887505079349
São Miguel Do Oeste,SC,-53.5121138157256,-26.7268386881747
São Pedro De Alcântara,SC,-48.8370715752485,-27.5913766346946
Saudades,SC,-53.0399258911436,-26.897255509634
Schroeder,SC,-49.0605162870381,-26.3681025012638
Seara,SC,-52.3403338779714,-27.1475106208581
Serra Alta,SC,-53.0254774994263,-26.693702494244
Siderópolis,SC,-49.5265583711947,-28.5834044628368
Sombrio,SC,-49.655818665978,-29.0699588110232
Sul Brasil,SC,-52.9468961839481,-26.6952763639985
Taió,SC,-50.0927120658632,-27.078705874249
Tangará,SC,-51.147545850267,-27.1468227485861
Tigrinhos,SC,-53.1567061763123,-26.6758392898524
Tijucas,SC,-48.7009809055558,-27.2471546907892
Timbé Do Sul,SC,-49.8681092150306,-28.8071234097561
Timbó,SC,-49.2690919750625,-26.8078019467715
Timbó Grande,SC,-50.6659309457203,-26.6238208436416
Três Barras,SC,-50.255056535461,-26.1699369538137
Treviso,SC,-49.490288072791,-28.4985134564819
Treze De Maio,SC,-49.1542443960467,-28.565687266191
Treze Tílias,SC,-51.4494415495638,-26.9647155127663
Trombudo Central,SC,-49.8109352353156,-27.3116342528372
Tubarão,SC,-49.0371787887031,-28.4811933833681
Tunápolis,SC,-53.6492231801977,-26.9874198362095
Turvo,SC,-49.70369579907,-28.9030937451959
União Do Oeste,SC,-52.8562688540831,-26.7869411624479
Urubici,SC,-49.5777881997746,-28.0386272543284
Urupema,SC,-49.9008881756118,-28.023393020752
Urussanga,SC,-49.3289217339548,-28.4925011362085
Vargeão,SC,-52.1241514114775,-26.7779936557506
Vargem,SC,-50.9509843669151,-27.4666023778813
Vargem Bonita,SC,-51.7560636606702,-26.945610704348
Vidal Ramos,SC,-49.3475050672958,-27.3874027190293
Videira,SC,-51.1264838196363,-27.0056752335597
Vitor Meireles,SC,-49.8453823829175,-26.8262856739609
Witmarsum,SC,-49.8421391539936,-26.9369510602487
Xanxerê,SC,-52.4097397347174,-26.8723451204542
Xavantina,SC,-52.3227334850857,-27.0212681535131
Xaxim,SC,-52.5292681367899,-26.9701407336837
Zortéa,SC,-51.5357182068095,-27.4770814181261
Aceguá,RS,-54.1388607294179,-31.6911648731465
Água Santa,RS,-52.051412852343,-28.2143648302225
Agudo,RS,-53.2266518462385,-29.6083387540766
Ajuricaba,RS,-53.7372575106738,-28.2102079225033
Alecrim,RS,-54.7829008641823,-27.6521082831279
Alegrete,RS,-55.8355562219346,-29.7641256231651
Alegria,RS,-54.0562345184224,-27.8141414324393
Almirante Tamandaré Do Sul,RS,-52.9074939129408,-28.1305503666413
Alpestre,RS,-53.0631940013274,-27.2170363372083
Alto Alegre,RS,-52.9888384649633,-28.8046805957777
Alto Feliz,RS,-51.3051888362716,-29.3628863404174
Alvorada,RS,-51.0373788834379,-29.995212507415
Amaral Ferrador,RS,-52.3174003970187,-30.8105077724856
Ametista Do Sul,RS,-53.1924687604693,-27.3653017910932
André Da Rocha,RS,-51.5054013211129,-28.5953226188726
Anta Gorda,RS,-51.9949725908591,-28.9706578361571
Antônio Prado,RS,-51.3164264875616,-28.8827110494261
Arambaré,RS,-51.5784519432649,-30.9193587287982
Araricá,RS,-50.9344748180857,-29.6351379288333
Aratiba,RS,-52.3025505678508,-27.3874708848055
Arroio Do Meio,RS,-51.9651198711381,-29.3624354203156
Arroio Do Sal,RS,-49.8925882139438,-29.5201543938732
Arroio Do Padre,RS,-52.3977845718876,-31.4408408759762
Arroio Dos Ratos,RS,-51.7518724962506,-30.1931360001139
Arroio Do Tigre,RS,-53.052578429555,-29.2593968657109
Arroio Grande,RS,-52.9193563381025,-32.1895094425128
Arvorezinha,RS,-52.1861982418707,-28.8641671747074
Augusto Pestana,RS,-54.0068150997449,-28.5342865300349
Áurea,RS,-52.0766896393826,-27.7087876502275
Bagé,RS,-54.0170265966388,-31.2368755619936
Balneário Pinhal,RS,-50.293664583741,-30.2131560598614
Barão,RS,-51.4887077387082,-29.3853052417595
Barão De Cotegipe,RS,-52.4172733587543,-27.5676685127699
Barão Do Triunfo,RS,-51.7984572964112,-30.4174497218646
Barracão,RS,-51.4387679128821,-27.7232378838315
Barra Do Guarita,RS,-53.7631485019397,-27.2064773566169
Barra Do Quaraí,RS,-57.335045180864,-30.1522679550307
Barra Do Ribeiro,RS,-51.3577174414145,-30.3738806333256
Barra Do Rio Azul,RS,-52.4069110455739,-27.4030305921415
Barra Funda,RS,-53.0165467604165,-27.9219990879453
Barros Cassal,RS,-52.5888073094163,-29.1134668905205
Benjamin Constant Do Sul,RS,-52.6424989205893,-27.4849178050185
Bento Gonçalves,RS,-51.527668777246,-29.117107220493
Boa Vista Das Missões,RS,-53.3415966974893,-27.7018365300043
Boa Vista Do Buricá,RS,-54.0996011903189,-27.6752234801472
Boa Vista Do Cadeado,RS,-53.8375987468157,-28.6564652250599
Boa Vista Do Incra,RS,-53.4615536410507,-28.8657392117328
Boa Vista Do Sul,RS,-51.6723881716672,-29.3520939086415
Bom Jesus,RS,-50.4233169017771,-28.5983164574745
Bom Princípio,RS,-51.3635607397691,-29.4707462922085
Bom Progresso,RS,-53.8489058699322,-27.545507154767
Bom Retiro Do Sul,RS,-51.9224351847951,-29.6377515018129
Boqueirão Do Leão,RS,-52.4141330165514,-29.3056127625615
Bossoroca,RS,-54.9713172998705,-28.6618102941755
Bozano,RS,-53.7516899868784,-28.3549773166431
Braga,RS,-53.7431238218556,-27.5801154973357
Brochier,RS,-51.6217865315186,-29.5376813768943
Butiá,RS,-52.0048275167583,-30.1835126604732
Caçapava Do Sul,RS,-53.4779602996794,-30.5934383156313
Cacequi,RS,-54.8023964055736,-29.9205177478608
Cachoeira Do Sul,RS,-52.986379408611,-30.2062580070807
Cachoeirinha,RS,-51.0953835856217,-29.920851363761
Cacique Doble,RS,-51.6768015026245,-27.814058722684
Caibaté,RS,-54.655453627964,-28.3354708711906
Caiçara,RS,-53.4663729569347,-27.2465904622996
Camaquã,RS,-51.7886703513645,-30.9225698744963
Camargo,RS,-52.2211876372836,-28.6163642528129
Cambará Do Sul,RS,-50.1366437371954,-29.06288116423
Campestre Da Serra,RS,-51.0986760152706,-28.7261752551003
Campina Das Missões,RS,-54.8340341386604,-27.9630839181746
Campinas Do Sul,RS,-52.6575210304333,-27.736261724751
Campo Bom,RS,-51.0490933615541,-29.6725136414327
Campo Novo,RS,-53.8241699021813,-27.6683361106976
Campos Borges,RS,-53.0575221063898,-28.905642296485
Candelária,RS,-52.8131500787369,-29.7005473862516
Cândido Godói,RS,-54.7197612236042,-27.9337318350322
Candiota,RS,-53.7457176505979,-31.5544053294154
Canela,RS,-50.7749342198007,-29.3518118016187
Canguçu,RS,-52.6695913577769,-31.2175276725425
Canoas,RS,-51.1796387679484,-29.912325198045
Canudos Do Vale,RS,-52.2338351832643,-29.3271578748741
Capão Bonito Do Sul,RS,-51.3890719548564,-28.1527361892554
Capão Da Canoa,RS,-50.0001437565759,-29.6794816959276
Capão Do Cipó,RS,-54.5821688546815,-28.9595543651469
Capão Do Leão,RS,-52.5382181695969,-31.8336010317542
Capivari Do Sul,RS,-50.5118502968368,-30.1348261250257
Capela De Santana,RS,-51.3569764692141,-29.7056592669385
Capitão,RS,-51.9844043128017,-29.2832217281598
Carazinho,RS,-52.8640043411957,-28.2783056930025
Caraá,RS,-50.3418191322963,-29.7722352762231
Carlos Barbosa,RS,-51.5042821691274,-29.3221004719273
Carlos Gomes,RS,-51.9297553252603,-27.7042567105034
Casca,RS,-51.9672847963778,-28.5944104003717
Caseiros,RS,-51.7370033835462,-28.2484171954718
Catuípe,RS,-54.0344146665343,-28.168724731723
Caxias Do Sul,RS,-51.0250979624237,-29.1027509909382
Centenário,RS,-52.0031089301141,-27.7759588521992
Cerrito,RS,-52.7959938919163,-31.7297179786739
Cerro Branco,RS,-52.995546641715,-29.6274153083265
Cerro Grande,RS,-53.1630889420577,-27.6285857371417
Cerro Grande Do Sul,RS,-51.7602802396719,-30.5839314181543
Cerro Largo,RS,-54.739170097817,-28.1316024748012
Chapada,RS,-53.1151048880267,-28.0969181199942
Charqueadas,RS,-51.556511410579,-29.9907685750471
Charrua,RS,-52.0001561075333,-27.9451604444354
Chiapetta,RS,-53.9096489656576,-27.9869801648218
Chuí,RS,-53.4132966807917,-33.653199695423
Chuvisca,RS,-52.0047397441079,-30.7819862870598
Cidreira,RS,-50.2717787690642,-30.1211811274604
Ciríaco,RS,-51.9174909945451,-28.3462911684386
Colinas,RS,-51.8681922903564,-29.3926328891007
Colorado,RS,-52.9912592790055,-28.4728149745523
Condor,RS,-53.4939387930931,-28.1657903605699
Constantina,RS,-52.9901924188776,-27.6891314802395
Coqueiro Baixo,RS,-52.1261741789998,-29.1683493807681
Coqueiros Do Sul,RS,-52.7584103978579,-28.1320948407421
Coronel Barros,RS,-54.0602474790255,-28.4044152697841
Coronel Bicaco,RS,-53.6459348711371,-27.7984485226107
Coronel Pilar,RS,-51.720484034996,-29.2627094102572
Cotiporã,RS,-51.6892969811622,-28.9951626377608
Coxilha,RS,-52.3321052378326,-28.1220141184749
Crissiumal,RS,-54.1360703119529,-27.4876576910904
Cristal,RS,-52.0300134581609,-31.0091530250282
Cristal Do Sul,RS,-53.2485570149467,-27.4322088325194
Cruz Alta,RS,-53.5624383459736,-28.7031923432292
Cruzaltense,RS,-52.6440889432743,-27.6273377039708
Cruzeiro Do Sul,RS,-52.0335001518336,-29.5408205320492
David Canabarro,RS,-51.812150405717,-28.4164103325055
Derrubadas,RS,-53.8931541113771,-27.2401611214691
Dezesseis De Novembro,RS,-55.0794252677454,-28.2050189615275
Dilermando De Aguiar,RS,-54.1632036452014,-29.8137937729189
Dois Irmãos,RS,-51.0905225932493,-29.5990514713137
Dois Irmãos Das Missões,RS,-53.4956714130902,-27.6766077142186
Dois Lajeados,RS,-51.8431295765731,-28.9766500924908
Dom Feliciano,RS,-52.2014984448047,-30.6045567639301
Dom Pedro De Alcântara,RS,-49.8553930898107,-29.3675975533788
Dom Pedrito,RS,-54.6648919834887,-31.0573551052583
Dona Francisca,RS,-53.3464567012148,-29.5605873225944
Doutor Maurício Cardoso,RS,-54.3665219143442,-27.4863805032274
Doutor Ricardo,RS,-51.9765948555527,-29.092436925176
Eldorado Do Sul,RS,-51.4988992760954,-30.0782829678984
Encantado,RS,-51.9216308067516,-29.2134812882225
Encruzilhada Do Sul,RS,-52.6722327682238,-30.6300644313917
Engenho Velho,RS,-52.9086977103704,-27.6848383824352
Entre-Ijuís,RS,-54.3018804047348,-28.460176321639
Entre Rios Do Sul,RS,-52.7268234269792,-27.5190486620856
Erebango,RS,-52.3181738600298,-27.8292343385518
Erechim,RS,-52.2577959101699,-27.6433117793446
Ernestina,RS,-52.5544397720419,-28.4209952329327
Herval,RS,-53.4015027402649,-32.0214256299509
Erval Grande,RS,-52.5808544797275,-27.3514341830254
Erval Seco,RS,-53.51979604406,-27.5133289674987
Esmeralda,RS,-51.1701199954179,-28.0376206663379
Esperança Do Sul,RS,-54.0089185999203,-27.3283745444554
Espumoso,RS,-52.8271096057034,-28.8642123516772
Estação,RS,-52.2899171919012,-27.9285457481836
Estância Velha,RS,-51.1883169416045,-29.647754912262
Esteio,RS,-51.1767241628366,-29.8517325124232
Estrela,RS,-51.9199587412968,-29.5091214461496
Estrela Velha,RS,-53.1785796652317,-29.2241150353054
Eugênio De Castro,RS,-54.2442946356176,-28.5659488555763
Fagundes Varela,RS,-51.7174467920043,-28.8865837996544
Farroupilha,RS,-51.3662560982611,-29.2100874466179
Faxinal Do Soturno,RS,-53.462962016693,-29.5578734823496
Faxinalzinho,RS,-52.6760261509644,-27.3753626091622
Fazenda Vilanova,RS,-51.8385554166423,-29.5890440860891
Feliz,RS,-51.2851598881272,-29.4555190685712
Flores Da Cunha,RS,-51.221456780182,-29.0314796417744
Floriano Peixoto,RS,-52.0452067700858,-27.8581482222542
Fontoura Xavier,RS,-52.3778460694589,-29.0085489584506
Formigueiro,RS,-53.5064955330511,-29.9762065796539
Forquetinha,RS,-52.1260329040026,-29.3887451735707
Fortaleza Dos Valos,RS,-53.2754490870861,-28.8951998894912
Frederico Westphalen,RS,-53.3597523624571,-27.3403950955375
Garibaldi,RS,-51.5816424054577,-29.2416802425791
Garruchos,RS,-55.5383352357662,-28.233959397776
Gaurama,RS,-52.1156475114531,-27.5986974468228
General Câmara,RS,-51.9163781632506,-29.8653214417207
Gentil,RS,-52.0395316597589,-28.3864493110526
Getúlio Vargas,RS,-52.1802866619014,-27.852580027972
Giruá,RS,-54.2990558225346,-28.0300564752046
Glorinha,RS,-50.7706979607127,-29.8866651843761
Gramado,RS,-50.8975292682054,-29.3859289276646
Gramado Dos Loureiros,RS,-52.9149094894019,-27.4456687036801
Gramado Xavier,RS,-52.6007425025123,-29.2889929522589
Gravataí,RS,-50.9474616910152,-29.8907996679418
Guabiju,RS,-51.6604806484054,-28.5780828805637
Guaíba,RS,-51.4338980171586,-30.1777200584227
Guaporé,RS,-51.9044619652262,-28.8549815366531
Guarani Das Missões,RS,-54.5865201729287,-28.1679451183394
Harmonia,RS,-51.423435887639,-29.5457565527753
Herveiras,RS,-52.6694398207146,-29.4415247852798
Horizontina,RS,-54.2988916065442,-27.5902753687595
Hulha Negra,RS,-53.8895443979447,-31.4479800521309
Humaitá,RS,-53.9795607051617,-27.5741370320652
Ibarama,RS,-53.1669972601517,-29.4191861904725
Ibiaçá,RS,-51.7871759245104,-28.1023292214368
Ibiraiaras,RS,-51.6296064933258,-28.3818988024171
Ibirapuitã,RS,-52.4423379817174,-28.6257791529572
Ibirubá,RS,-53.1722454545358,-28.5949117715616
Igrejinha,RS,-50.7944257476905,-29.560453414327
Ijuí,RS,-53.8951495852506,-28.3207260801872
Ilópolis,RS,-52.1312238359691,-28.9310324168503
Imbé,RS,-50.1179599790614,-29.9307764156005
